x,y
-9.63,0.28
-9.62,0.22
-9.57,0.25
-9.54,0.30
-9.55,0.28
-9.55,0.28
-9.50,0.28
-9.53,0.27
-9.58,0.27
-9.61,0.22
-9.59,0.28
-9.59,0.28
-9.57,0.22
-9.54,0.27
-9.51,0.22
-9.48,0.16
-9.43,0.19
-9.49,0.18
-9.43,0.20
-9.40,0.25
-9.36,0.30
-9.41,0.27
-9.38,0.27
-9.38,0.27
-9.38,0.27
-9.41,0.22
-9.38,0.27
-9.38,0.27
-9.38,0.27
-9.38,0.27
-9.36,0.27
-9.35,0.27
-9.41,0.24
-9.46,0.27
-9.44,0.21
-9.43,0.27
-9.43,0.27
-9.41,0.21
-9.38,0.26
-9.34,0.31
-9.33,0.28
-9.30,0.28
-9.29,0.28
-9.27,0.27
-9.30,0.27
-9.33,0.27
-9.33,0.27
-9.29,0.27
-9.30,0.27
-9.30,0.27
-9.25,0.24
-9.20,0.21
-9.20,0.27
-9.19,0.27
-9.24,0.27
-9.28,0.27
-9.28,0.27
-9.26,0.27
-9.24,0.27
-9.20,0.27
-9.20,0.27
-9.14,0.27
-9.09,0.29
-9.09,0.28
-9.03,0.27
-9.04,0.27
-9.04,0.27
-9.06,0.21
-9.02,0.26
-8.98,0.31
-8.98,0.27
-8.96,0.27
-8.93,0.22
-8.90,0.28
-8.86,0.23
-8.92,0.24
-8.86,0.23
-8.81,0.26
-8.78,0.31
-8.78,0.28
-8.82,0.27
-8.76,0.27
-8.71,0.30
-8.65,0.28
-8.62,0.28
-8.62,0.27
-8.60,0.27
-8.55,0.27
-8.51,0.23
-8.49,0.28
-8.43,0.28
-8.49,0.28
-8.49,0.27
-8.50,0.27
-8.45,0.27
-8.45,0.27
-8.39,0.27
-8.39,0.27
-8.36,0.27
-8.35,0.21
-8.41,0.23
-8.40,0.29
-8.40,0.28
-8.36,0.28
-8.32,0.27
-8.32,0.27
-8.31,0.27
-8.33,0.22
-8.27,0.23
-8.26,0.29
-8.26,0.28
-8.23,0.28
-8.17,0.27
-8.17,0.27
-8.21,0.27
-8.21,0.27
-8.16,0.27
-8.13,0.27
-8.19,0.27
-8.19,0.27
-8.19,0.27
-8.25,0.27
-8.20,0.23
-8.16,0.27
-8.13,0.27
-8.13,0.27
-8.13,0.27
-8.13,0.27
-8.11,0.27
-8.14,0.27
-8.14,0.27
-8.09,0.27
-8.09,0.27
-8.09,0.27
-8.07,0.27
-8.07,0.27
-8.07,0.27
-8.04,0.27
-8.04,0.27
-8.03,0.27
-8.03,0.27
-8.03,0.27
-8.03,0.27
-8.05,0.27
-8.05,0.27
-8.05,0.27
-7.99,0.27
-7.98,0.32
-7.98,0.28
-8.00,0.27
-8.00,0.27
-7.95,0.27
-7.99,0.27
-7.99,0.27
-7.99,0.27
-8.03,0.27
-8.01,0.27
-8.01,0.27
-8.01,0.27
-7.97,0.22
-8.00,0.27
-8.00,0.27
-8.00,0.27
-7.97,0.27
-7.99,0.27
-7.99,0.27
-8.03,0.27
-8.03,0.27
-8.05,0.21
-8.01,0.26
-8.04,0.32
-8.03,0.28
-8.03,0.28
-7.98,0.26
-7.94,0.30
-7.97,0.27
-8.01,0.27
-8.00,0.27
-7.95,0.27
-8.00,0.27
-7.94,0.26
-7.91,0.31
-7.86,0.28
-7.85,0.27
-7.89,0.27
-7.85,0.27
-7.80,0.27
-7.84,0.23
-7.80,0.27
-7.75,0.27
-7.80,0.24
-7.81,0.18
-7.78,0.23
-7.74,0.27
-7.69,0.25
-7.67,0.19
-7.62,0.22
-7.59,0.28
-7.54,0.27
-7.52,0.27
-7.52,0.27
-7.52,0.27
-7.49,0.27
-7.46,0.22
-7.40,0.25
-7.46,0.28
-7.41,0.28
-7.38,0.27
-7.34,0.27
-7.34,0.27
-7.38,0.27
-7.35,0.27
-7.38,0.27
-7.38,0.27
-7.34,0.23
-7.35,0.29
-7.36,0.28
-7.42,0.27
-7.46,0.30
-7.46,0.28
-7.50,0.28
-7.45,0.28
-7.45,0.27
-7.39,0.27
-7.39,0.27
-7.39,0.27
-7.44,0.26
-7.48,0.30
-7.48,0.28
-7.45,0.28
-7.51,0.28
-7.51,0.27
-7.46,0.24
-7.50,0.29
-7.51,0.28
-7.51,0.28
-7.51,0.28
-7.49,0.27
-7.45,0.27
-7.40,0.27
-7.40,0.27
-7.34,0.27
-7.36,0.27
-7.41,0.24
-7.42,0.30
-7.48,0.28
-7.46,0.28
-7.49,0.27
-7.54,0.27
-7.59,0.27
-7.54,0.25
-7.56,0.30
-7.61,0.28
-7.63,0.28
-7.64,0.27
-7.64,0.27
-7.64,0.27
-7.65,0.27
-7.65,0.27
-7.65,0.27
-7.59,0.26
-7.53,0.27
-7.48,0.24
-7.51,0.29
-7.46,0.28
-7.46,0.28
-7.44,0.27
-7.45,0.21
-7.46,0.27
-7.44,0.27
-7.50,0.26
-7.50,0.20
-7.56,0.21
-7.51,0.24
-7.55,0.28
-7.53,0.22
-7.53,0.28
-7.54,0.28
-7.59,0.24
-7.54,0.21
-7.57,0.27
-7.51,0.25
-7.50,0.30
-7.47,0.28
-7.42,0.26
-7.44,0.31
-7.39,0.28
-7.35,0.23
-7.39,0.19
-7.45,0.20
-7.51,0.19
-7.50,0.24
-7.52,0.30
-7.46,0.27
-7.44,0.27
-7.44,0.27
-7.44,0.27
-7.42,0.27
-7.45,0.27
-7.45,0.27
-7.46,0.27
-7.46,0.27
-7.41,0.27
-7.41,0.27
-7.41,0.27
-7.35,0.27
-7.32,0.27
-7.27,0.27
-7.22,0.24
-7.25,0.29
-7.25,0.23
-7.23,0.28
-7.17,0.26
-7.13,0.22
-7.08,0.20
-7.13,0.18
-7.13,0.24
-7.07,0.26
-7.07,0.32
-7.01,0.28
-7.00,0.28
-7.00,0.28
-6.95,0.27
-6.96,0.27
-6.96,0.27
-6.91,0.25
-6.97,0.24
-7.03,0.25
-6.97,0.27
-6.98,0.27
-6.93,0.27
-6.88,0.27
-6.88,0.27
-6.88,0.27
-6.93,0.27
-6.93,0.27
-6.87,0.27
-6.91,0.27
-6.91,0.27
-6.91,0.27
-6.91,0.27
-6.92,0.21
-6.90,0.27
-6.84,0.25
-6.79,0.24
-6.73,0.26
-6.77,0.30
-6.77,0.28
-6.77,0.28
-6.81,0.28
-6.80,0.27
-6.77,0.27
-6.80,0.27
-6.83,0.22
-6.77,0.20
-6.73,0.24
-6.73,0.30
-6.77,0.25
-6.83,0.26
-6.88,0.28
-6.89,0.28
-6.83,0.28
-6.81,0.27
-6.75,0.25
-6.69,0.24
-6.74,0.27
-6.74,0.27
-6.68,0.28
-6.66,0.28
-6.62,0.24
-6.66,0.19
-6.64,0.25
-6.59,0.26
-6.59,0.32
-6.64,0.29
-6.65,0.29
-6.65,0.29
-6.70,0.27
-6.76,0.26
-6.72,0.31
-6.73,0.29
-6.73,0.28
-6.72,0.28
-6.71,0.28
-6.71,0.28
-6.70,0.22
-6.66,0.18
-6.67,0.23
-6.73,0.21
-6.77,0.26
-6.75,0.31
-6.81,0.29
-6.86,0.28
-6.92,0.27
-6.94,0.27
-6.94,0.27
-6.94,0.27
-6.89,0.27
-6.91,0.27
-6.89,0.21
-6.91,0.27
-6.89,0.21
-6.87,0.27
-6.82,0.24
-6.85,0.29
-6.83,0.28
-6.83,0.28
-6.87,0.28
-6.88,0.27
-6.88,0.27
-6.87,0.21
-6.87,0.27
-6.83,0.27
-6.83,0.27
-6.82,0.27
-6.78,0.23
-6.81,0.28
-6.75,0.27
-6.75,0.27
-6.78,0.27
-6.84,0.26
-6.78,0.25
-6.77,0.31
-6.76,0.28
-6.76,0.28
-6.76,0.28
-6.81,0.28
-6.81,0.27
-6.81,0.27
-6.87,0.27
-6.87,0.27
-6.93,0.27
-6.91,0.32
-6.91,0.29
-6.94,0.28
-7.00,0.27
-6.97,0.27
-7.03,0.25
-7.07,0.30
-7.09,0.28
-7.13,0.24
-7.09,0.29
-7.05,0.24
-7.08,0.30
-7.11,0.28
-7.12,0.28
-7.14,0.28
-7.10,0.27
-7.10,0.27
-7.10,0.27
-7.10,0.27
-7.05,0.24
-6.99,0.26
-6.98,0.32
-6.95,0.27
-6.95,0.27
-6.95,0.27
-7.00,0.26
-6.96,0.29
-6.98,0.28
-6.97,0.28
-7.03,0.26
-6.98,0.23
-7.00,0.28
-7.00,0.28
-6.96,0.28
-6.91,0.28
-6.91,0.27
-6.95,0.27
-6.91,0.27
-6.96,0.27
-6.99,0.27
-6.94,0.27
-6.88,0.27
-6.83,0.27
-6.77,0.26
-6.76,0.32
-6.78,0.29
-6.73,0.28
-6.69,0.23
-6.75,0.24
-6.73,0.29
-6.79,0.27
-6.78,0.27
-6.78,0.27
-6.77,0.27
-6.71,0.26
-6.67,0.30
-6.66,0.29
-6.62,0.30
-6.67,0.28
-6.61,0.28
-6.60,0.34
-6.59,0.32
-6.59,0.32
-6.62,0.30
-6.66,0.29
-6.67,0.28
-6.61,0.29
-6.57,0.33
-6.57,0.32
-6.56,0.32
-6.56,0.33
-6.51,0.35
-6.47,0.38
-6.42,0.35
-6.48,0.37
-6.51,0.42
-6.49,0.40
-6.46,0.41
-6.40,0.44
-6.40,0.38
-6.36,0.42
-6.33,0.37
-6.38,0.40
-6.41,0.46
-6.40,0.46
-6.35,0.48
-6.33,0.53
-6.30,0.58
-6.35,0.60
-6.35,0.60
-6.35,0.56
-6.35,0.56
-6.34,0.59
-6.36,0.53
-6.34,0.59
-6.33,0.61
-6.35,0.66
-6.34,0.72
-6.33,0.72
-6.33,0.75
-6.33,0.76
-6.33,0.81
-6.31,0.87
-6.26,0.90
-6.27,0.96
-6.21,0.94
-6.21,1.00
-6.16,1.04
-6.19,1.09
-6.15,1.13
-6.17,1.19
-6.23,1.17
-6.18,1.14
-6.23,1.11
-6.19,1.06
-6.14,1.09
-6.09,1.13
-6.05,1.17
-6.06,1.23
-6.05,1.29
-6.00,1.32
-6.03,1.37
-5.97,1.40
-5.94,1.45
-5.98,1.50
-5.92,1.52
-5.98,1.53
-5.92,1.54
-5.87,1.56
-5.83,1.61
-5.88,1.57
-5.86,1.63
-5.82,1.67
-5.81,1.61
-5.86,1.65
-5.83,1.70
-5.77,1.72
-5.72,1.74
-5.69,1.79
-5.67,1.85
-5.71,1.90
-5.66,1.93
-5.72,1.92
-5.68,1.97
-5.70,2.02
-5.64,2.04
-5.63,2.10
-5.68,2.12
-5.69,2.07
-5.68,2.13
-5.72,2.18
-5.67,2.21
-5.63,2.25
-5.57,2.27
-5.51,2.26
-5.51,2.32
-5.53,2.38
-5.57,2.43
-5.60,2.48
-5.64,2.52
-5.62,2.58
-5.60,2.63
-5.55,2.68
-5.55,2.74
-5.51,2.78
-5.57,2.81
-5.56,2.87
-5.61,2.90
-5.63,2.96
-5.58,2.99
-5.62,3.04
-5.60,3.09
-5.55,3.13
-5.50,3.15
-5.49,3.21
-5.46,3.26
-5.45,3.32
-5.45,3.38
-5.40,3.42
-5.35,3.45
-5.31,3.49
-5.26,3.53
-5.26,3.59
-5.27,3.65
-5.28,3.71
-5.24,3.75
-5.23,3.81
-5.18,3.85
-5.22,3.89
-5.17,3.93
-5.13,3.98
-5.15,4.04
-5.14,4.09
-5.17,4.15
-5.20,4.20
-5.17,4.25
-5.23,4.27
-5.24,4.33
-5.20,4.38
-5.22,4.44
-5.23,4.50
-5.23,4.44
-5.24,4.49
-5.27,4.55
-5.32,4.58
-5.29,4.64
-5.23,4.61
-5.25,4.67
-5.20,4.64
-5.20,4.70
-5.25,4.67
-5.30,4.67
-5.26,4.71
-5.25,4.77
-5.19,4.78
-5.23,4.83
-5.28,4.80
-5.29,4.85
-5.26,4.91
-5.22,4.95
-5.18,5.00
-5.21,5.05
-5.17,5.10
-5.18,5.16
-5.24,5.14
-5.26,5.20
-5.32,5.21
-5.29,5.25
-5.26,5.31
-5.24,5.36
-5.22,5.42
-5.23,5.48
-5.28,5.52
-5.27,5.58
-5.24,5.63
-5.21,5.68
-5.15,5.71
-5.11,5.75
-5.10,5.81
-5.10,5.87
-5.08,5.93
-5.04,5.97
-5.03,6.03
-5.03,6.09
-5.06,6.14
-5.03,6.19
-4.98,6.22
-4.97,6.28
-4.96,6.34
-4.90,6.35
-4.85,6.38
-4.79,6.40
-4.79,6.46
-4.82,6.52
-4.80,6.57
-4.78,6.63
-4.75,6.68
-4.70,6.71
-4.64,6.72
-4.66,6.77
-4.67,6.83
-4.68,6.78
-4.70,6.83
-4.64,6.85
-4.61,6.90
-4.63,6.95
-4.63,7.01
-4.60,7.07
-4.54,7.07
-4.55,7.13
-4.58,7.18
-4.53,7.15
-4.59,7.15
-4.55,7.20
-4.52,7.25
-4.50,7.31
-4.52,7.36
-4.51,7.42
-4.54,7.48
-4.53,7.53
-4.49,7.58
-4.47,7.64
-4.50,7.69
-4.45,7.73
-4.51,7.73
-4.56,7.76
-4.61,7.79
-4.61,7.85
-4.60,7.91
-4.64,7.95
-4.66,8.01
-4.62,8.06
-4.66,8.10
-4.60,8.11
-4.57,8.16
-4.62,8.20
-4.56,8.22
-4.52,8.26
-4.53,8.32
-4.52,8.38
-4.52,8.44
-4.47,8.43
-4.44,8.48
-4.42,8.54
-4.47,8.50
-4.47,8.56
-4.47,8.62
-4.45,8.68
-4.48,8.73
-4.54,8.75
-4.50,8.80
-4.47,8.86
-4.43,8.90
-4.42,8.96
-4.45,9.01
-4.44,9.07
-4.41,9.12
-4.47,9.15
-4.41,9.17
-4.36,9.20
-4.33,9.25
-4.28,9.29
-4.29,9.35
-4.24,9.33
-4.19,9.37
-4.22,9.42
-4.27,9.45
-4.23,9.50
-4.24,9.56
-4.26,9.61
-4.22,9.66
-4.17,9.69
-4.23,9.69
-4.26,9.64
-4.21,9.67
-4.21,9.73
-4.20,9.79
-4.15,9.83
-4.16,9.89
-4.15,9.95
-4.18,10.00
-4.23,9.98
-4.25,10.04
-4.24,10.10
-4.29,10.13
-4.25,10.18
-4.23,10.24
-4.20,10.28
-4.20,10.28
-4.15,10.28
-4.15,10.27
-4.15,10.27
-4.15,10.27
-4.15,10.27
-4.15,10.27
-4.17,10.27
-4.17,10.27
-4.17,10.27
-4.14,10.27
-4.19,10.27
-4.21,10.27
-4.20,10.27
-4.20,10.27
-4.18,10.27
-4.14,10.27
-4.09,10.27
-4.08,10.27
-4.08,10.27
-4.08,10.27
-4.08,10.27
-4.11,10.27
-4.11,10.27
-4.11,10.27
-4.11,10.27
-4.11,10.27
-4.11,10.27
-4.13,10.27
-4.13,10.27
-4.10,10.27
-4.10,10.27
-4.10,10.27
-4.10,10.27
-4.07,10.27
-4.07,10.33
-4.07,10.28
-4.03,10.24
-4.02,10.30
-4.02,10.28
-4.02,10.27
-4.01,10.27
-4.01,10.27
-4.01,10.27
-4.04,10.27
-4.04,10.27
-4.01,10.27
-4.01,10.27
-4.01,10.27
-3.99,10.27
-3.97,10.27
-3.92,10.27
-3.92,10.27
-3.92,10.27
-3.92,10.27
-3.89,10.27
-3.85,10.27
-3.85,10.27
-3.85,10.27
-3.85,10.27
-3.85,10.27
-3.85,10.27
-3.85,10.27
-3.82,10.27
-3.82,10.27
-3.80,10.27
-3.80,10.27
-3.80,10.27
-3.80,10.27
-3.78,10.27
-3.78,10.27
-3.79,10.27
-3.79,10.27
-3.79,10.27
-3.79,10.27
-3.79,10.27
-3.78,10.27
-3.78,10.27
-3.77,10.27
-3.77,10.27
-3.77,10.27
-3.77,10.27
-3.77,10.27
-3.75,10.27
-3.75,10.21
-3.74,10.27
-3.75,10.27
-3.75,10.27
-3.77,10.27
-3.73,10.27
-3.73,10.27
-3.73,10.27
-3.73,10.27
-3.73,10.27
-3.73,10.27
-3.73,10.27
-3.68,10.23
-3.70,10.29
-3.70,10.28
-3.72,10.27
-3.71,10.27
-3.71,10.27
-3.71,10.27
-3.71,10.27
-3.69,10.27
-3.70,10.27
-3.72,10.27
-3.71,10.27
-3.71,10.27
